stock_no,name,currency,volume,close
59562,GS#HSI  RP2004S,HKD,0,0.3
59591,CS#HSI  RC2111P,HKD,0,0.197
59598,CS#HSCEIRC2102A,HKD,0,0.0
59626,GS#HSI  RP2001M,HKD,0,0.0
59642,HT#HSI  RC2110M,HKD,3140000,0.243
59657,HT#HKEX RC2002E,HKD,0,0.395
59668,HS#CKH  RP2001A,HKD,0,0.167
59669,BP#HSI  RC2111I,HKD,0,0.234
59674,HS#A CMTRC2001A,HKD,400000,0.243
59679,JP#HKEX RC2005F,HKD,4030000,0.069
59708,SG#HSI  RC2008Q,HKD,0,0.355
59714,VT#AIA  RP2001B,HKD,0,0.19
59730,SG#CKH  RP2001A,HKD,110000,0.141
59741,HS#EVERGRC2003A,HKD,2300000,0.111
59754,SG#AAC  RC2005B,HKD,15000,0.285
59755,SG#BOCL RC2008H,HKD,0,0.035
59765,SG#CCB  RC2007E,HKD,280000,0.083
59768,SG#CLIFERC2007D,HKD,865000,0.093
59772,CS#MTUANRC2001A,HKD,0,0.56
59775,SG#GEG  RC2005C,HKD,1560000,0.125
59784,SG#ICBC RC2007F,HKD,0,0.085
59785,SG#SUNACRC2008A,HKD,0,0.175
59803,SG#HSI  RC2110C,HKD,0,0.233
59811,SG#HSI  RC2112J,HKD,0,0.246
59820,CS#HSCEIRC2012A,HKD,0,0.199
59849,SG#CSA50RC2002G,HKD,14000,0.247
59878,HS#AMCS3RC2001A,HKD,0,0.11
59916,GS#HKEX RC2002G,HKD,1440000,0.295
59924,VT#HKEX RC2007A,HKD,0,0.0
59930,VT#HKEX RC2007B,HKD,50000,0.063
59935,UB#HSI  RC2011N,HKD,0,0.36
59939,VT#MTUANRC2006F,HKD,0,0.3
59954,VT#HSCEIRC2012A,HKD,0,0.127
59969,CS#CSA50RC2001G,HKD,300000,0.054
59972,CS#FTA50RC2001E,HKD,0,0.061
59999,HS#CSA50RP2003A,HKD,0,0.244
60000,HS#AMCS3RC2005A,HKD,10860000,0.055
60008,HS#FTA50RP2003A,HKD,5540000,0.231
60009,JP#HSI  RC2011A,HKD,0,0.62
60016,HS#GEG  RC2004B,HKD,13100000,0.14
60020,HS#CCB  RC2005B,HKD,11820000,0.096
60022,HS#ICBC RC2005A,HKD,11940000,0.104
60050,MS#HSI  RC2201I,HKD,0,0.227
60063,HS#TENCTRC2004T,HKD,0,0.65
60073,HS#TENCTRC2006E,HKD,0,0.173
60079,HS#TENCTRC2006F,HKD,0,0.82
60081,HS#HSI  RC2109J,HKD,0,0.215
60087,HS#CPIC RC2005B,HKD,7470000,0.152
60095,CS#CPIC RC2001A,HKD,0,0.127
60098,BP#CSA50RC2012A,HKD,11246000,0.102
60101,JP#HSCEIRC2012A,HKD,100000,0.27
60107,BP#MTUANRC2012E,HKD,2060000,0.232
60120,JP#HSI  RC2010O,HKD,0,0.365
60125,JP#TENCTRC2005C,HKD,20000,0.142
60126,HS#HSI  RP2007A,HKD,103830000,0.053
60129,HS#HSI  RP2003L,HKD,78150000,0.022
60132,JP#HSI  RC2110H,HKD,750000,0.26
60148,EA#TENCTRC2008A,HKD,0,0.65
60152,#EA#AIA  RP2006A,HKD,0,
60174,UB#HSI  RC2202B,HKD,0,0.236
60175,UB#HSI  RC2202C,HKD,0,0.25
60179,UB#HSI  RC2202D,HKD,0,0.265
60187,HT#TENCTRC2007B,HKD,0,0.67
60189,SG#SUNACRC2004B,HKD,0,0.305
60195,HT#C MOBRC2005A,HKD,0,0.135
60196,UB#CSA50RC2011B,HKD,6940000,0.028
60200,HT#CTWR RC2010A,HKD,0,0.081
60237,CS#HSI  RC2010I,HKD,0,0.38
60246,CS#HSI  RC2010J,HKD,0,0.39
60291,MS#HSI  RC2112M,HKD,0,0.237
60312,SG#TENCTRC2004R,HKD,0,0.63
60315,SG#TENCTRC2004S,HKD,10000,0.91
60325,HT#MTUANRC2004D,HKD,0,0.275
60328,SG#PINANRC2008B,HKD,2115000,0.112
60333,HT#HSI  RC2010D,HKD,0,0.375
60334,SG#HSI  RC2109C,HKD,0,0.26
60338,SG#HSI  RC2109D,HKD,340000,0.248
60355,UB#HSI  RC2101I,HKD,0,0.305
60356,#HT#SANDSRP2005A,HKD,200000,0.017
60373,GS#TENCTRC2002O,HKD,0,0.68
60380,HS#C MOBRC2006A,HKD,0,0.172
60385,HS#HSI  RC2109L,HKD,0,0.219
60398,HT#CTWR RP2003A,HKD,0,0.137
60403,UB#HSI  RC2112A,HKD,0,0.248
60404,HT#XIAMIRP2004A,HKD,11760000,0.177
60410,UB#TENCTRC2004E,HKD,0,0.68
60411,UB#TENCTRC2004F,HKD,0,0.172
60423,JP#HSI  RC2111W,HKD,0,0.234
60426,JP#HSI  RC2112W,HKD,0,0.265
60434,MS#HSI  RC2202E,HKD,0,0.27
60437,HT#HSI  RC2201R,HKD,0,0.248
60447,VT#HSI  RP2002E,HKD,0,0.161
60453,BP#MTUANRC2012I,HKD,870000,0.148
60455,VT#HSI  RP2002F,HKD,0,0.108
60483,JP#MTUANRC2005H,HKD,17634000,0.12
60484,JP#TENCTRC2003N,HKD,0,0.75
60485,JP#HSI  RC2112K,HKD,7850000,0.231
60504,HT#HSI  RC2001F,HKD,0,0.51
60507,VT#MTUANRC2009G,HKD,7680000,0.103
60508,SG#HKEX RC2005E,HKD,27500000,0.236
60511,CS#SANDSRC2007B,HKD,0,0.092
60513,SG#MTUANRC2004I,HKD,3250000,0.139
60524,SG#HSI  RC2109I,HKD,0,0.234
60529,SG#TENCTRC2004T,HKD,0,0.66
60537,GS#TENCTRC2002P,HKD,360000,0.7
60538,GS#MTUANRC2003B,HKD,0,0.255
60539,GS#C MOBRC2003A,HKD,240000,0.11
60562,HS#S BPHRC2005A,HKD,1960000,0.355
60565,HS#CSPC RC2005A,HKD,3000000,0.395
60573,HS#MTUANRC2005D,HKD,2330000,0.109
60574,HS#LINK RC2005A,HKD,7700000,0.147
60613,BP#HSI  RC2111R,HKD,0,0.242
60620,BP#HSI  RC2111S,HKD,100000,0.35
60621,JP#TENCTRC2005D,HKD,0,0.64
60622,BP#HSI  RC2111T,HKD,0,0.375
60624,JP#MTUANRC2006C,HKD,44006000,0.135
60626,BP#HSI  RC2111E,HKD,180000,0.405
60637,HT#MTUANRC2005B,HKD,135140000,0.096
60698,GS#CCB  RC2007B,HKD,580000,0.081
60707,GS#CCB  RC2007C,HKD,60000,0.119
60716,JP#HSI  RC2009H,HKD,0,0.39
60718,JP#HSI  RC2010G,HKD,0,0.41
60719,JP#HSI  RC2010H,HKD,0,0.43
60721,SG#AIA  RC2004K,HKD,1818000,0.097
60723,SG#LINK RC2004A,HKD,5393000,0.064
60726,SG#LINK RC2007A,HKD,2003000,0.11
60739,SG#AG BKRC2008D,HKD,0,0.047
60744,SG#MTUANRC2004J,HKD,8180000,0.1
60746,SG#AIA  RC2004D,HKD,12432000,0.12
60754,JP#HSI  RC2011X,HKD,10000,0.52
60760,JP#HSI  RC2012R,HKD,0,0.6
60762,GS#TENCTRC2002R,HKD,0,0.66
60764,JP#HSI  RC2011H,HKD,0,0.62
60765,JP#HSI  RC2012V,HKD,0,0.68
60767,GS#HSI  RC2010G,HKD,0,0.43
60770,GS#HSI  RC2010H,HKD,0,0.45
60771,GS#HSI  RC2010I,HKD,0,0.465
60775,SG#PINANRP2004B,HKD,12050000,0.094
60776,MS#MTUANRC2006B,HKD,330000,0.117
60778,GS#HSI  RC2010J,HKD,0,0.0
60779,MS#TENCTRC2005A,HKD,0,0.64
60780,GS#HSI  RC2010K,HKD,0,0.0
60781,GS#HSI  RC2010L,HKD,0,0.52
60801,HS#CSPC RC2007A,HKD,14800000,0.107
60812,CS#HSI  RC2011J,HKD,0,0.355
60819,CS#HSI  RC2010L,HKD,0,0.405
60831,BI#HKEX RC2005C,HKD,1920000,0.238
60832,CS#SUNACRC2002A,HKD,0,0.355
60833,BI#TENCTRC2003B,HKD,0,0.65
60836,BI#TENCTRC2003C,HKD,100000,0.63
60837,BP#TENCTRC2012G,HKD,0,0.68
60839,BP#TENCTRC2011F,HKD,0,0.64
60867,#HS#HSI  RP2003N,HKD,9120000,0.01
60876,HS#HSCEIRP2003B,HKD,43410000,0.029
60889,SG#GEELYRP2002B,HKD,25000,0.026
60925,VT#CP&amp;CCRP2007A,HKD,0,0.033
60928,VT#CP&amp;CCRC2010A,HKD,34000,0.089
60942,SG#HSI  RC2009U,HKD,0,0.475
60944,VT#TENCTRC2010D,HKD,0,0.64
60950,SG#HSI  RC2012X,HKD,0,0.355
60962,CS#HSBC RC2004C,HKD,428000,0.042
60964,CS#CSPC RP2007B,HKD,0,0.128
61005,JP#TENCTRC2005F,HKD,480000,0.136
61006,JP#HKEX RC2006B,HKD,3985000,0.05
61031,HT#HSI  RC2110H,HKD,0,0.47
61048,CS#HSI  RC2008J,HKD,0,0.355
61074,CS#HSI  RC2010W,HKD,300000,0.181
61078,SG#HKEX RC2004L,HKD,1260000,0.28
61080,GS#HKEX RC2004B,HKD,7330000,0.232
61086,GS#TENCTRC2002T,HKD,0,0.64
61096,SG#MTUANRC2005A,HKD,2120000,0.211
61104,SG#MTUANRC2006A,HKD,1000000,0.255
61112,SG#MTUANRC2005F,HKD,6100000,0.159
61113,SG#XIAMIRC2005A,HKD,430000,0.315
61118,SG#CSA50RC2002H,HKD,800000,0.31
61120,JP#HSI  RC2009Q,HKD,0,0.45
61130,SG#CSA50RC2004C,HKD,0,0.34
61132,SG#FTA50RC2002C,HKD,400000,0.27
61149,HS#TENCTRC2001A,HKD,1400000,0.151
61170,#HT#HSI  RP2004O,HKD,2700000,0.01
61182,SG#CSA50RP2004C,HKD,100000,0.12
61207,JP#HSI  RC2111C,HKD,410000,0.245
61208,BP#HSI  RC2111F,HKD,0,0.255
61213,GS#HSI  RP2001N,HKD,140880000,0.07
61241,GS#HSI  RP2001O,HKD,0,0.088
61243,CS#CSA50RC2001A,HKD,0,0.27
61246,HT#GEELYRC2004A,HKD,19330000,0.171
61247,GS#HSI  RP2001P,HKD,19910000,0.104
61249,HT#TENCTRC2006A,HKD,0,0.64
61250,HT#GEELYRP2003A,HKD,1880000,0.249
61259,VT#CNOOCRC2010A,HKD,40000,0.26
61261,GS#HSI  RP2001Q,HKD,100000,0.116
61262,GS#HSI  RP2001R,HKD,0,0.143
61263,CS#FTA50RC2001A,HKD,0,0.27
61268,VT#CSPC RP2009A,HKD,0,0.485
61269,VT#MTUANRC2007B,HKD,270000,0.115
61270,GS#HSI  RP2001S,HKD,50000,0.168
61272,GS#TENCTRC2002D,HKD,0,0.157
61274,SG#MTUANRC2004K,HKD,410000,0.121
61276,CS#CSA50RC2002B,HKD,0,0.072
61284,CS#FTA50RC2002B,HKD,0,0.074
61287,SG#HKEX RC2005G,HKD,0,0.085
61292,SG#TENCTRC2004W,HKD,0,0.61
61305,UB#HSI  RC2012R,HKD,11730000,0.375
61318,UB#HSI  RC2012U,HKD,0,0.27
61330,HS#MTUANRC2004E,HKD,10320000,0.14
61333,GS#HSI  RP2001T,HKD,46870000,0.093
61334,GS#HSI  RP2001U,HKD,0,0.11
61356,HS#AMCS3RC2005B,HKD,60000,0.097
61357,HS#XIAMIRC2007A,HKD,0,0.5
61367,GS#CLIFERC2001A,HKD,620000,0.48
61402,GS#HSI  RC2011E,HKD,0,0.0
61406,UB#MTUANRC2003C,HKD,4910000,0.156
61411,GS#HSI  RC2011H,HKD,0,0.48
61414,GS#HSI  RC2011J,HKD,0,0.0
61416,EA#MTUANRC2008A,HKD,240000,0.169
61420,EA#TENCTRC2008B,HKD,530000,0.65
61434,HT#MTUANRC2005C,HKD,11370000,0.136
61442,CS#SUNACRC2001A,HKD,10000,0.221
61487,VT#AIA  RC2010A,HKD,20000,0.174
61488,VT#GEG  RC2005A,HKD,0,0.14
61514,CS#CSPC RC2007C,HKD,0,0.202
61515,JP#HSCEIRC2010F,HKD,100000,0.116
61523,CS#GEG  RP2001B,HKD,50000,0.097
61524,VT#MTUANRC2011A,HKD,10250000,0.131
61527,VT#MTUANRC2012A,HKD,2000000,0.15
61530,VT#MTUANRC2011B,HKD,50000,0.23
61536,CS#CMB  RP2001A,HKD,200000,0.056
61570,SG#XIAMIRC2006B,HKD,0,0.49
61571,SG#XIAMIRC2007A,HKD,148000,0.415
61592,CS#PINANRP2001A,HKD,0,0.106
61617,VT#CITSERC2003A,HKD,487000,0.6
61626,CS#HSI  RC2202G,HKD,800000,0.123
61631,CS#HSI  RC2012T,HKD,0,0.33
61638,CS#CSPC RC2006C,HKD,11720000,0.056
61639,CS#AIA  RC2007B,HKD,32000,0.157
61673,HS#MTUANRP2005A,HKD,10950000,0.172
61680,BI#MTUANRC2004D,HKD,0,0.123
61682,BI#MTUANRP2004A,HKD,0,0.107
61687,UB#MTUANRC2003D,HKD,4640000,0.105
61690,SG#HSI  RC2012L,HKD,630000,0.43
61692,UB#MTUANRP2003C,HKD,400000,0.131
61695,SG#HSI  RC2012M,HKD,0,0.325
61699,UB#TENCTRC2006A,HKD,25000,0.125
61709,VT#PETCHRP2001A,HKD,0,0.092
61710,VT#PETCHRC2001A,HKD,0,0.083
61711,CS#MTUANRP2009A,HKD,0,0.195
61713,CS#MTUANRC2004F,HKD,5280000,0.118
61722,VT#CSPC RP2009B,HKD,0,0.345
61725,VT#MTUANRC2012B,HKD,29850000,0.089
61727,HS#AIA  RC2004D,HKD,9520000,0.131
61728,HS#SANDSRC2003A,HKD,31420000,0.15
61729,HS#SUNACRC2003B,HKD,0,0.355
61730,EA#MTUANRC2008B,HKD,920000,0.125
61735,HS#CPIC RC2007B,HKD,0,0.177
61738,HS#HSI  RP2007B,HKD,131570000,0.085
61743,MS#MTUANRC2004A,HKD,0,0.246
61748,MS#MTUANRC2004B,HKD,0,0.32
61759,SG#SUNY RC2004E,HKD,100000,0.34
61777,SG#PINANRC2008C,HKD,5250000,0.094
61794,EA#AIA  RC2005B,HKD,100000,0.133
61797,HS#AIA  RC2001A,HKD,0,0.23
61798,JP#MTUANRC2005I,HKD,59187000,0.075
61799,JP#MTUANRP2005B,HKD,4340000,0.197
61803,MS#MTUANRC2006C,HKD,1690000,0.151
61813,HT#MTUANRP2009C,HKD,4850000,0.225
61824,EA#GEG  RC2006A,HKD,3100000,0.131
61841,EA#MTUANRC2005A,HKD,30000,0.212
61842,SG#HSI  RC2011B,HKD,0,0.36
61853,SG#HSI  RC2012U,HKD,0,0.455
61864,HT#AIA  RC2004B,HKD,14580000,0.126
61867,GS#MTUANRC2003C,HKD,8520000,0.128
61873,BP#MTUANRC2012J,HKD,4950000,0.125
61874,BP#MTUANRC2012K,HKD,11670000,0.098
61956,CS#SUNACRC2007B,HKD,0,0.169
61973,CS#CSPC RP2006A,HKD,0,0.065
61982,SG#CPIC RC2003A,HKD,0,0.078
62027,#HT#HSI  RP2003Z,HKD,20360000,0.01
62028,VT#MTUANRC2011D,HKD,0,0.202
62029,VT#MTUANRC2011E,HKD,100000,0.244
62030,VT#MTUANRC2011F,HKD,0,0.248
62038,CS#SUNACRC2004A,HKD,0,0.3
62049,GS#HSI  RC2011I,HKD,0,0.51
62059,GS#HSI  RC2011U,HKD,0,0.0
62061,GS#HSI  RC2011Z,HKD,0,0.0
62066,VT#MTUANRC2008C,HKD,700000,0.212
62069,SG#AIA  RP2004B,HKD,232000,0.066
62102,SG#TENCTRP2004H,HKD,39230000,0.086
62120,VT#HSI  NP2003B,HKD,0,0.0
62131,HS#TENCTRC2001B,HKD,0,0.166
62136,HS#CTWR RC2001B,HKD,230000,0.068
62146,HS#HKEX RC2001A,HKD,50000,0.111
62154,VT#HSI  NP2003C,HKD,0,0.0
62165,SG#CCB  RP2004B,HKD,400000,0.084
62167,SG#PINANRP2004C,HKD,770000,0.034
62206,GS#AIA  RC2003B,HKD,70000,0.163
62208,HS#HSI  RP2007C,HKD,73770000,0.098
62212,#HS#HSI  RP2004O,HKD,13900000,0.01
62215,HS#HSI  RC2103A,HKD,0,0.181
62229,VT#HSI  RP2003D,HKD,0,0.345
62230,VT#MTUANRC2011G,HKD,9220000,0.094
62232,VT#MTUANRC2011H,HKD,60000,0.163
62268,HT#MTUANRP2011A,HKD,8040000,0.169
62270,SG#CP&amp;CCRC2002A,HKD,0,0.09
62277,JP#MTUANRP2006F,HKD,0,0.255
62287,HT#CCB  RC2004B,HKD,56040000,0.105
62288,JP#HSI  RC2011D,HKD,0,0.355
62309,CS#GEELYRC2005A,HKD,0,0.122
62310,UB#MTUANRC2002C,HKD,460000,0.193
62311,CS#CTWR RC2001B,HKD,20000,0.079
62331,UB#HSI  RC2010R,HKD,7000000,0.375
62353,JP#HSI  RC2011I,HKD,0,0.385
62373,JP#HSI  RC2012A,HKD,0,0.415
62379,UB#HSI  RC2012M,HKD,0,0.29
62380,HS#HSI  RP2007K,HKD,341190000,0.044
62394,HS#MTUANRP2005B,HKD,1080000,0.255
62402,SG#CTWR RP2005A,HKD,0,0.054
62410,SG#SUNACRC2008B,HKD,760000,0.16
62430,HT#HSI  RC2011B,HKD,0,0.0
62439,JP#CTWR RC2002A,HKD,190000,0.072
62446,UB#MTUANRP2004A,HKD,3560000,0.206
62459,VT#MTUANRP2012A,HKD,0,0.315
62461,VT#SUNY RC2011A,HKD,72000,0.265
62482,VT#HSI  RC2105C,HKD,0,0.275
62501,JP#MTUANRP2005C,HKD,0,0.3
62511,HS#SUNACRC2001A,HKD,0,0.35
62524,MS#AIA  RC2005A,HKD,5960000,0.101
62526,#MS#AIA  RP2006A,HKD,400000,0.019
62532,CS#S BPHRC2009A,HKD,3220000,0.219
62535,CS#MTUANRP2007B,HKD,0,0.0
62549,SG#SUNY RC2006A,HKD,3700000,0.219
62553,BP#MTUANRC2012F,HKD,19000000,0.182
62572,HS#MTUANRP2003A,HKD,15350000,0.094
62577,SG#AMCS3RC2003A,HKD,0,0.082
62578,HS#PINANRP2004B,HKD,0,0.16
62583,HS#CLIFERC2004A,HKD,2950000,0.45
62584,SG#MTUANRP2005D,HKD,0,0.156
62589,SG#MTUANRP2007A,HKD,80000,0.255
62611,HS#HKEX RC2006I,HKD,6960000,0.26
62616,BP#PINANRC2009A,HKD,4150000,0.092
62627,CS#HSI  RC2101M,HKD,0,0.0
62631,CS#HSI  RC2010E,HKD,0,0.355
62632,CS#HSI  RC2010M,HKD,0,0.0
62633,CS#HSI  RC2102E,HKD,0,0.395
62637,HS#SUNY RC2005C,HKD,5850000,0.243
62639,HS#HSI  RP2007L,HKD,139160000,0.072
62652,VT#CTWR RC2002B,HKD,0,0.062
62659,EA#C MOBRC2007A,HKD,800000,0.092
62662,EA#MTUANRP2007D,HKD,10000,0.132
62666,EA#PINANRC2007A,HKD,250000,0.097
62672,SG#GEELYRC2007D,HKD,0,0.133
62677,BI#AIA  RC2004A,HKD,0,0.0
62680,BI#AIA  RP2004A,HKD,0,0.02
62682,VT#AIA  RC2007C,HKD,240000,0.125
62684,BI#XIAMIRC2003A,HKD,3148000,0.295
62685,BI#GEG  RC2005A,HKD,60000,0.118
62691,MS#MTUANRP2006A,HKD,2200000,0.187
62693,MS#MTUANRP2008B,HKD,0,0.225
62695,VT#CLIFERC2007B,HKD,3055000,0.071
62703,VT#MTUANRP2008D,HKD,6980000,0.208
62722,HT#MTUANRP2005G,HKD,174720000,0.115
62736,VT#MTUANRP2012B,HKD,3720000,0.07
62741,VT#MTUANRP2012C,HKD,0,0.265
62742,SG#CLIFERC2002I,HKD,250000,0.36
62744,VT#GEELYRP2010A,HKD,0,0.029
62745,VT#GEELYRP2011A,HKD,480000,0.063
62747,VT#HSI  RC2105D,HKD,0,0.243
62756,VT#XIAMIRC2011A,HKD,140000,0.295
62771,HT#MTUANRP2007A,HKD,0,0.0
62776,SG#CTWR RC2002C,HKD,0,0.079
62797,JP#MTUANRC2006B,HKD,8761000,0.177
62801,SG#SUNACRC2007D,HKD,4630000,0.139
62812,JP#MTUANRP2006C,HKD,7886000,0.104
62829,SG#TENCTRP2006A,HKD,15400000,0.209
62838,CS#MTUANRC2005C,HKD,100000,0.186
62845,CS#MTUANRP2010A,HKD,0,0.0
62853,GS#CLIFERC2001B,HKD,0,0.375
62862,HS#HSI  RC2103D,HKD,0,0.2
62866,HS#GEELYRC2004B,HKD,3620000,0.32
62872,HS#TENCTRC2006C,HKD,50000,0.179
62873,HS#HSI  RP2003S,HKD,134390000,0.012
62875,SG#CSA50RC2003C,HKD,200000,0.26
62880,HS#AAC  RC2004D,HKD,0,0.28
62882,HS#CMB  RC2005A,HKD,7400000,0.177
62883,EA#GEELYRC2005B,HKD,250000,0.245
62885,EA#HKEX RC2006C,HKD,0,0.26
62894,GS#XIAMIRC2003A,HKD,80000,0.305
62903,GS#MTUANRC2003D,HKD,28737000,0.083
62930,BI#HSI  RC2112N,HKD,0,0.238
62934,VT#AAC  RC2008A,HKD,0,0.3
62938,BI#HSI  RC2112O,HKD,0,0.19
62954,CS#AAC  RC2007A,HKD,20000,0.275
62960,HS#HKEX RC2006L,HKD,0,0.111
62966,HS#CPIC RC2001A,HKD,20000,0.133
62968,HS#HSI  RC2109X,HKD,0,0.148
62971,MS#HSI  RC2202J,HKD,0,0.232
62974,MS#HKEX RC2006B,HKD,400000,0.34
63003,UB#HSI  RC2112U,HKD,0,0.221
63005,CS#TENCTRC2002E,HKD,0,0.176
63007,UB#HSI  RC2112L,HKD,0,0.239
63020,SG#MTUANRC2005C,HKD,16710000,0.167
63025,UB#TENCTRC2004J,HKD,120000,0.55
63034,UB#HSI  RC2010A,HKD,0,0.41
63037,HT#HSI  RC2110W,HKD,1280000,0.207
63038,HT#HSI  RC2111J,HKD,0,0.195
63059,SG#GEELYRC2009C,HKD,2425000,0.043
63065,JP#HSI  RC2110C,HKD,300000,0.21
63068,BP#HSI  RC2110B,HKD,1170000,0.205
63080,HS#TENCTRC2007B,HKD,50000,0.233
63095,HS#HSI  RC2103F,HKD,0,0.209
63105,HS#TENCTRC2006D,HKD,100000,0.209
63120,GS#HSI  RP2004V,HKD,220000,0.217
63122,VT#HSI  RC2106D,HKD,0,0.249
63124,GS#HSI  RP2004W,HKD,0,0.28
63126,VT#HSI  RC2106E,HKD,0,0.265
63134,VT#CSPC RP2010A,HKD,824000,0.159
63136,VT#CSPC RC2010A,HKD,740000,0.315
63142,GS#HSI  RP2004X,HKD,0,0.36
63149,BP#HKEX RC2009N,HKD,10000,0.31
63151,VT#CSPC RC2011A,HKD,0,0.52
63177,CS#CSPC RC2007F,HKD,40000,0.088
63178,CS#CSPC RP2007C,HKD,50000,0.03
63181,HT#HSI  RC2011D,HKD,0,0.0
63213,SG#TENCTRC2004C,HKD,0,0.56
63217,SG#C MOBRC2009C,HKD,0,0.137
63220,SG#HSI  RC2108M,HKD,150000,0.216
63244,VT#MTUANRC2007A,HKD,860000,0.186
63251,SG#HSI  RC2108P,HKD,0,0.231
63252,#SG#AIA  RP2006A,HKD,0,
63253,SG#CSPC RC2004E,HKD,0,0.395
63258,SG#CSPC RP2004B,HKD,50000,0.22
63259,SG#CSPC RC2010A,HKD,10000,0.101
63264,SG#S BPHRC2007A,HKD,0,0.32
63265,SG#AIA  RC2004F,HKD,2144000,0.11
63285,GS#PINANRC2006A,HKD,6210000,0.07
63286,GS#PINANRC2006B,HKD,1120000,0.111
63295,GS#TENCTRC2003F,HKD,370000,0.57
63297,GS#HSI  RC2210L,HKD,550000,0.204
63333,MS#XIAMIRC2006A,HKD,654000,0.29
63339,MS#XIAMIRC2007A,HKD,100000,0.32
63356,SG#TENCTRC2005A,HKD,0,0.97
63371,BP#HKEX RP2007E,HKD,820000,0.275
63375,UB#PINANRP2003A,HKD,1220000,0.023
63379,UB#PINANRC2004A,HKD,18605000,0.07
63382,HS#TENCTRC2003S,HKD,510000,0.71
63384,BP#HKEX RP2007F,HKD,90000,0.5
63386,HS#SUNACRC2008A,HKD,0,0.169
63387,HS#SUNACRC2011A,HKD,2000000,0.126
63392,HS#HSI  RC2103G,HKD,0,0.218
63394,HT#HSI  RC2201Z,HKD,0,0.219
63402,HT#TENCTRC2008C,HKD,60000,0.58
63404,HT#SUNACRC2008B,HKD,2900000,0.138
63407,VT#HSI  RC2106F,HKD,200000,0.223
63421,HS#HSI  RC2109A,HKD,0,0.224
63428,HS#TENCTRC2007C,HKD,0,0.225
63431,HS#BOCL RP2004A,HKD,190000,0.084
63433,JP#HSI  RC2109H,HKD,1110000,0.198
63442,HS#BOCL RC2004C,HKD,17940000,0.089
63443,HS#ICBC RC2004C,HKD,18940000,0.078
63444,SG#CLIFERC2006A,HKD,750000,0.4
63446,EA#MTUANRC2007B,HKD,0,0.246
63448,EA#TENCTRC2007A,HKD,10000,0.73
63455,SG#GEG  RC2005D,HKD,7300000,0.109
63458,SG#TENCTRC2005C,HKD,320000,0.54
63464,SG#HSI  RC2110E,HKD,70000,0.207
63465,CS#HSI  RC2012A,HKD,0,0.36
63467,BI#C MOBRC2004A,HKD,0,0.0
63490,CS#HSI  RC2110A,HKD,0,0.245
63491,CS#S BPHRC2010A,HKD,0,0.32
63492,CS#SUNACRC2009A,HKD,70000,0.135
63494,BI#AIA  RC2002A,HKD,0,0.159
63506,CS#HSI  RC2101R,HKD,0,0.0
63517,GS#HSI  RC2211I,HKD,2400000,0.196
63518,GS#TENCTRC2006B,HKD,2585000,0.117
63519,GS#PINANRC2006C,HKD,1250000,0.101
63522,BP#HSI  RC2110M,HKD,750000,0.221
63530,UB#TENCTRC2003F,HKD,0,0.204
63531,BP#HSI  RC2110N,HKD,1150000,0.214
63532,BP#HSI  RC2110P,HKD,0,0.203
63540,BI#HSI  RC2112Q,HKD,0,0.204
63546,HS#HSI  RC2010A,HKD,0,0.224
63549,HS#TENCTRC2004X,HKD,40000,0.6
63550,MB#TENCTRC2006A,HKD,0,0.127
63554,VT#CCB  RC2006A,HKD,29310000,0.093
63557,BI#PINANRC2004C,HKD,50000,0.105
63560,VT#ICBC RC2006A,HKD,3210000,0.091
63561,BI#XIAMIRC2007A,HKD,0,0.36
63562,VT#TENCTRC2010A,HKD,0,0.214
63565,UB#HSI  RC2201L,HKD,3660000,0.211
63567,UB#HSI  RC2111K,HKD,0,0.25
63568,VT#TENCTRC2010B,HKD,0,0.265
63571,VT#MTUANRC2008F,HKD,0,0.265
63574,VT#MTUANRC2009A,HKD,0,0.242
63577,HT#CLIFERC2004A,HKD,0,0.415
63595,HT#HSI  RC2111O,HKD,11500000,0.221
63597,JP#MTUANRC2003B,HKD,590000,0.248
63603,HT#HSI  RC2201B,HKD,0,0.206
63604,JP#MTUANRC2004C,HKD,820000,0.198
63610,JP#MTUANRC2005C,HKD,200000,0.295
63611,HT#HSI  RC2111Q,HKD,0,0.245
63636,JP#HSI  RC2110D,HKD,111350000,0.201
63639,JP#HSI  RC2111K,HKD,0,0.21
63650,JP#HSI  RC2112X,HKD,0,0.219
63654,CS#HSBC RP2004B,HKD,200000,0.069
63657,JP#TENCTRC2004X,HKD,0,0.57
63664,CS#ICBC RC2009B,HKD,0,0.07
63674,HS#HSI  RC2003A,HKD,0,0.33
63677,BP#HSI  RC2110Q,HKD,720000,0.201
63686,CS#HSI  RC2112I,HKD,0,0.206
63689,CS#HSI  RC2111D,HKD,260000,0.183
63700,MS#PINANRC2004B,HKD,22650000,0.069
63704,MS#HSI  RC2112J,HKD,10000,0.214
63706,VT#HSI  RC2106G,HKD,0,0.0
63709,SG#TENCTRC2004I,HKD,0,0.77
63711,VT#HSI  RC2106H,HKD,0,0.0
63719,SG#TENCTRC2005B,HKD,0,1.11
63729,SG#TENCTRC2004H,HKD,0,0.55
63733,SG#ICBC RC2008E,HKD,100000,0.07
63734,SG#XIAMIRC2005B,HKD,23896000,0.285
63735,SG#MTUANRC2004C,HKD,9230000,0.193
63745,SG#HSI  RC2109R,HKD,50000,0.21
